Vector,Labels
"[ 8.80677328e-02 -3.82790864e-02 -6.80720732e-02  1.36740580e-01
 -1.04602531e-01 -9.50490590e-03 -1.06996810e-02 -1.22786038e-01
  7.35043809e-02  6.38024136e-02  5.94227612e-02  1.32777065e-01
  5.12637198e-02 -1.31293237e-01  2.10896567e-01  2.84370407e-02
  7.90550336e-02  7.68922418e-02 -1.24010555e-01  4.45798039e-02
 -1.93004720e-02  1.12595968e-01  3.05259991e-02  1.37079969e-01
 -9.58760083e-02  2.65576858e-02  5.74816167e-02 -1.01356536e-01
 -3.22934203e-02 -2.81526684e-03 -2.13864096e-03 -2.95913845e-01
 -5.56553788e-02 -8.65186155e-02 -4.80138399e-02 -1.00332852e-02
  1.32042110e-01  4.76500094e-02 -6.36789277e-02  1.20389983e-01
 -5.85047863e-02 -5.62532432e-02  1.00308441e-01 -1.04153574e-01
 -7.14106634e-02  1.46355987e-01 -1.02597296e-01 -7.40078986e-02
  1.75879210e-01  2.46779695e-02 -6.11136341e-03 -1.32581666e-02
  8.48855302e-02 -4.38643694e-02 -5.10277562e-02 -4.89938222e-02
  3.16406339e-02 -5.65755144e-02 -8.21503252e-02  7.48514906e-02
  7.96613321e-02  2.47008838e-02 -8.58482812e-03 -7.55818188e-02
  6.64751306e-02  1.64798751e-01  1.49748689e-02 -1.07701711e-01
  1.04097940e-01 -1.22332223e-01 -8.17280728e-03  1.52977839e-01
 -3.32620740e-02 -9.61081162e-02 -7.04989536e-03 -2.71877218e-02
 -4.06584926e-02  9.70696658e-02 -1.91223118e-02 -4.42461856e-02
  1.75899684e-01 -1.53320553e-02  1.05354162e-02 -7.16163665e-02
  2.01517623e-02 -5.56324888e-03  1.70740634e-01 -2.67987009e-02
 -6.56040013e-02  1.37187719e-01 -8.68895873e-02  2.91935354e-02
  1.79080944e-05 -1.38186872e-01 -1.91189796e-01  1.01059107e-02
 -6.85242340e-02 -9.62150991e-02  1.49927035e-01  3.93959805e-02
 -5.67904301e-03  8.58872011e-02  2.47119833e-02 -1.14660235e-02
  2.80085262e-02  7.56059736e-02 -6.16320297e-02 -6.87108040e-02
  4.76997308e-02  7.78058395e-02 -2.51879338e-02 -9.66437459e-02
  2.97631081e-02  1.32132201e-02 -1.04552783e-01  8.96267593e-02
 -6.05022050e-02  1.42508492e-01 -3.59543674e-02 -1.94698885e-01
  2.35507172e-02 -1.53019562e-01 -6.81745782e-02  3.46576609e-02
 -1.91480555e-02  1.66295338e-02  8.22364539e-02  5.92631847e-02]",61
"[ 0.08328057 -0.03947185 -0.07688368  0.13429101 -0.091678   -0.01110539
  0.00618895 -0.13258643  0.06181774  0.07566125  0.07916591  0.12691215
  0.04585141 -0.1280478   0.20680442  0.01753498  0.07680975  0.09360714
 -0.12460703  0.03187223 -0.02768442  0.11040046  0.03331879  0.13687783
 -0.0869344   0.02549146  0.06137922 -0.09158952 -0.02919337  0.00186625
 -0.01357707 -0.29812196 -0.05376005 -0.09822956 -0.04694775  0.00349818
  0.13211928  0.03308279 -0.0724529   0.11602171 -0.04333185 -0.06105542
  0.10593527 -0.09813672 -0.07073437  0.13438593 -0.09673624 -0.06705227
  0.1778502   0.00612216 -0.0234931   0.00218394  0.08678446 -0.05159132
 -0.04754656 -0.03355897  0.03594726 -0.06034298 -0.07026214  0.07938716
  0.08427861  0.01590717 -0.02156414 -0.07097006  0.06497019  0.1682296
  0.00991156 -0.1181348   0.11451534 -0.13238342 -0.00427087  0.16788773
 -0.05437475 -0.09481099  0.00099221 -0.01476956 -0.03703864  0.11128324
 -0.03018956 -0.03287067  0.16706643 -0.01534326  0.02837491 -0.06154884
  0.02982507 -0.00748126  0.1614197  -0.04064064 -0.06883518  0.13171007
 -0.09537924  0.0342854   0.0045671  -0.14167401 -0.17907207 -0.00100304
 -0.07625832 -0.0930366   0.15541683  0.04445312 -0.00585111  0.08910902
  0.01614011 -0.01432589  0.02811674  0.07569782 -0.05695827 -0.08764665
  0.05420649  0.05929847 -0.04071331 -0.0817584   0.04166387  0.00445539
 -0.10110907  0.08286945 -0.06422105  0.14515151 -0.03539656 -0.19755295
  0.03828862 -0.1484135  -0.06979348  0.03138855 -0.01004255  0.01968714
  0.07580943  0.0545442 ]",80
"[ 8.39261264e-02 -4.29745503e-02 -6.93473741e-02  1.30107030e-01
 -9.40998942e-02 -7.03778071e-03 -6.30896864e-03 -1.18088536e-01
  6.93546534e-02  6.22866713e-02  6.61134645e-02  1.33367851e-01
  5.35383262e-02 -1.27666280e-01  2.12037742e-01  2.23129001e-02
  7.79886693e-02  8.54325220e-02 -1.16633490e-01  3.83521579e-02
 -2.02035643e-02  1.11532256e-01  2.61669680e-02  1.37354076e-01
 -9.70559418e-02  1.95294339e-02  6.17042035e-02 -1.06364407e-01
 -2.89185680e-02 -2.83176871e-03 -9.37637594e-03 -2.97937125e-01
 -5.23066483e-02 -9.10479724e-02 -5.23788705e-02 -4.66567883e-03
  1.32242635e-01  3.31816487e-02 -6.61087409e-02  1.21633440e-01
 -5.89522757e-02 -5.94724044e-02  1.06859572e-01 -1.01495124e-01
 -7.01478645e-02  1.40318781e-01 -1.02648512e-01 -6.81650788e-02
  1.80978671e-01  1.88123304e-02 -1.03206364e-02 -6.62077451e-03
  9.06783044e-02 -4.17060629e-02 -5.47614470e-02 -5.16339578e-02
  3.43178995e-02 -5.64469770e-02 -7.79079422e-02  7.75229633e-02
  8.40638280e-02  2.36466080e-02 -1.16393054e-02 -7.59130567e-02
  6.49487600e-02  1.65366873e-01  6.29515806e-03 -1.05673946e-01
  1.07768692e-01 -1.18062429e-01 -9.06089041e-03  1.54250875e-01
 -4.00965549e-02 -9.49681550e-02 -2.77803792e-03 -2.21429579e-02
 -4.40806188e-02  9.93873477e-02 -1.96465161e-02 -4.57533523e-02
  1.72853798e-01 -1.98364779e-02  1.53643694e-02 -7.11545199e-02
  2.23450866e-02  2.48306547e-04  1.70297876e-01 -3.14287879e-02
 -6.70594424e-02  1.37271166e-01 -8.88373181e-02  2.98924278e-02
 -3.08767473e-03 -1.42935693e-01 -1.87231511e-01  8.48170370e-03
 -7.02373832e-02 -9.55425948e-02  1.54535219e-01  3.08521725e-02
 -5.64824278e-03  8.36252719e-02  2.68024132e-02 -1.15165329e-02
  3.39900926e-02  7.83753023e-02 -5.37926592e-02 -7.80323297e-02
  4.33077700e-02  7.31776133e-02 -2.87343860e-02 -9.64128450e-02
  3.47334631e-02  1.03084724e-02 -1.10715508e-01  8.48645866e-02
 -6.42664135e-02  1.44243836e-01 -3.21008936e-02 -1.95024863e-01
  3.35286297e-02 -1.48094922e-01 -6.53366968e-02  3.46491188e-02
 -8.22417531e-03  1.50602506e-02  8.60127583e-02  6.19875379e-02]",61
"[ 0.0832639  -0.03894888 -0.05912873  0.11662924 -0.10793611 -0.00755063
  0.00146182 -0.12675224  0.06195705  0.06547373  0.06809948  0.13084428
  0.05303202 -0.11737386  0.20668413  0.03034529  0.08775567  0.08574115
 -0.11301966  0.02146311 -0.02504863  0.10914537  0.02936728  0.13734698
 -0.09867355  0.01688913  0.06274828 -0.10428052 -0.02723451 -0.00044091
 -0.00072515 -0.28725386 -0.04679625 -0.09531271 -0.04269342 -0.00576278
  0.13894758  0.04409371 -0.06552729  0.12026647 -0.05734962 -0.05847494
  0.11607429 -0.09249092 -0.06518951  0.14715476 -0.09631673 -0.08414
  0.18174717  0.02706238  0.0022191  -0.0045793   0.08959745 -0.04573755
 -0.04557534 -0.05736308  0.04879541 -0.06178777 -0.07213888  0.07735271
  0.08478586  0.03007963 -0.01711747 -0.07994302  0.07801551  0.15582633
  0.00660189 -0.1123601   0.10517967 -0.11829639 -0.00750226  0.16230789
 -0.03568045 -0.09812487 -0.00555252 -0.02202004 -0.0346763   0.10541403
 -0.01787024 -0.04605039  0.17266022 -0.02749412  0.01461134 -0.06427108
  0.02500378  0.00615015  0.1729515  -0.02541277 -0.07429821  0.13920666
 -0.08003834  0.03658691 -0.00669547 -0.14901721 -0.1822848   0.00734234
 -0.07087388 -0.10259669  0.16027775  0.0430486  -0.0068182   0.09044224
  0.03326819 -0.01467217  0.02579487  0.07274117 -0.06381813 -0.07823545
  0.03395016  0.06341188 -0.02381267 -0.09880248  0.03158494  0.00797106
 -0.11563444  0.08335561 -0.05185266  0.13606197 -0.02027547 -0.187117
  0.03232136 -0.16628453 -0.06400145  0.0272551  -0.01611662  0.01546035
  0.08788865  0.05756329]",81
"[ 0.0797326  -0.03134273 -0.05901942  0.12636061 -0.08721755 -0.00643983
 -0.00748141 -0.12600806  0.05749929  0.06633414  0.0684406   0.14020362
  0.04528872 -0.11823045  0.20588188  0.03275714  0.08461126  0.09616489
 -0.11386452  0.01160189 -0.01899298  0.10311142  0.02091541  0.14647776
 -0.09561438  0.01787907  0.06218657 -0.10778934 -0.03887464 -0.00454719
 -0.01002546 -0.2909524  -0.04420506 -0.09112097 -0.03914928  0.00302404
  0.13678336  0.01580613 -0.0575056   0.11860879 -0.04936199 -0.0544069
  0.12224067 -0.10316946 -0.08086675  0.13167234 -0.08955421 -0.07368808
  0.18309641  0.01731361 -0.0131871  -0.01527544  0.09073391 -0.05806918
 -0.03869592 -0.04953574  0.04064269 -0.06288584 -0.07879519  0.0696352
  0.08109113  0.02104385 -0.01641874 -0.08571912  0.07156912  0.16558471
  0.02110913 -0.11414786  0.11043652 -0.11700568 -0.01095411  0.16310176
 -0.04746494 -0.07993197 -0.00116342 -0.02435884 -0.04748708  0.11216269
 -0.02185433 -0.03940624  0.18088257 -0.0227893   0.0238653  -0.06915828
  0.0271409   0.00558263  0.1580004  -0.02250262 -0.07362343  0.13505156
 -0.08799554  0.03578874 -0.00995847 -0.15423119 -0.1858634   0.01070356
 -0.07490793 -0.09598305  0.1698384   0.04691782 -0.00637418  0.08643353
  0.03111816 -0.01361885  0.0346501   0.07449493 -0.05361806 -0.08792361
  0.04851891  0.05552886 -0.02202079 -0.08964834  0.04478019  0.01006286
 -0.10635599  0.078532   -0.06418873  0.13487464 -0.01081028 -0.18107985
  0.0307877  -0.16592653 -0.05531647  0.03545178 -0.01379855  0.01774149
  0.09360518  0.05857586]",81
"[ 0.08316586 -0.03177228 -0.05537882  0.12016458 -0.09924526 -0.00444932
 -0.00361391 -0.14385514  0.06250982  0.0727998   0.07244307  0.12475919
  0.05661758 -0.11633056  0.20605724  0.03787497  0.08909403  0.09959137
 -0.11295766  0.02320337 -0.02341953  0.10508906  0.02415911  0.14852975
 -0.09478359  0.01843289  0.05721704 -0.09503649 -0.03945683  0.00156351
 -0.01337866 -0.2845116  -0.04390505 -0.09819309 -0.04161624  0.00247437
  0.13747345  0.03145393 -0.06439637  0.12014752 -0.04868245 -0.04527195
  0.11923344 -0.09875576 -0.077356    0.14078584 -0.0939141  -0.07571676
  0.18370643  0.01601675 -0.00622586 -0.00848732  0.08393835 -0.04841342
 -0.04834173 -0.0487039   0.04771553 -0.06926198 -0.07583906  0.07517166
  0.08812036  0.02425942 -0.02318589 -0.08254197  0.07696214  0.1620442
  0.00650324 -0.10958674  0.1106912  -0.12621625 -0.01439513  0.16559508
 -0.04724415 -0.09707388  0.00457345 -0.02493078 -0.03837229  0.11462741
 -0.01556577 -0.03750997  0.16738062 -0.01264939  0.01878781 -0.06987697
  0.02632093  0.006063    0.14918292 -0.02807836 -0.08513562  0.13307609
 -0.08050447  0.04342112 -0.00623346 -0.14841276 -0.188098    0.00096579
 -0.07509849 -0.09412208  0.16595122  0.03786958 -0.00385622  0.09813285
  0.03193974 -0.00864649  0.02559597  0.07039385 -0.07695649 -0.08598464
  0.05823366  0.05292783 -0.02783266 -0.08959202  0.05104771  0.0152525
 -0.11580219  0.07870229 -0.06294967  0.12790394 -0.01536652 -0.17279561
  0.03149811 -0.1666019  -0.06204911  0.02721419 -0.02086732  0.00701953
  0.07500397  0.06092765]",58
"[ 8.41184258e-02 -4.10552062e-02 -6.76976815e-02  1.40256047e-01
 -9.78827402e-02 -8.22056457e-03 -1.03515703e-02 -1.21951178e-01
  7.27672875e-02  6.26766831e-02  5.79950474e-02  1.30660534e-01
  4.75334525e-02 -1.32919207e-01  2.09745213e-01  2.28608102e-02
  8.10782239e-02  7.97207654e-02 -1.23098403e-01  4.45362553e-02
 -2.00453028e-02  1.17223307e-01  2.69295666e-02  1.37922257e-01
 -9.10663456e-02  3.01534832e-02  6.32675365e-02 -1.03623778e-01
 -2.51475144e-02 -3.07054096e-03 -8.60495027e-04 -2.97512829e-01
 -5.89682460e-02 -8.56891572e-02 -4.89401110e-02 -1.20653519e-02
  1.30913198e-01  3.60161662e-02 -5.76153211e-02  1.17200762e-01
 -5.88912927e-02 -5.59128337e-02  9.58286300e-02 -1.03760034e-01
 -7.05217570e-02  1.40652910e-01 -1.02106623e-01 -6.90365359e-02
  1.78825960e-01  2.24333201e-02 -8.82404111e-03 -1.47363348e-02
  9.01013315e-02 -4.86600213e-02 -5.06840982e-02 -4.86106984e-02
  3.43342908e-02 -5.53367175e-02 -7.24983960e-02  7.11635351e-02
  8.01062882e-02  2.29040030e-02 -8.46848637e-03 -7.57373199e-02
  6.83904737e-02  1.65157333e-01  1.14278663e-02 -1.06477678e-01
  1.05677813e-01 -1.18303657e-01 -5.39903622e-03  1.54076129e-01
 -3.51877324e-02 -9.50181410e-02 -1.12065263e-02 -2.47542690e-02
 -4.37052026e-02  9.71044451e-02 -1.99114289e-02 -4.49607782e-02
  1.76576346e-01 -1.38799381e-02  1.65797286e-02 -7.06785619e-02
  1.58747938e-02 -4.67247810e-05  1.73225284e-01 -2.57943477e-02
 -5.82450069e-02  1.37757286e-01 -9.47129503e-02  2.35224515e-02
 -1.21222611e-03 -1.43164232e-01 -1.83994725e-01  1.16331829e-02
 -7.13488162e-02 -9.64339599e-02  1.53006017e-01  4.19571102e-02
 -6.60821097e-03  8.23668838e-02  2.56026071e-02 -1.35730309e-02
  2.90207230e-02  7.84817338e-02 -6.09125569e-02 -7.37421960e-02
  4.22597490e-02  8.18710253e-02 -2.77219713e-02 -1.00482069e-01
  2.64358893e-02  1.25643890e-02 -1.06691696e-01  9.06638429e-02
 -6.30117133e-02  1.47522479e-01 -3.34790163e-02 -2.00083867e-01
  2.55404450e-02 -1.43520340e-01 -6.77340105e-02  3.55782211e-02
 -1.49551164e-02  1.73969809e-02  9.04161930e-02  5.83046935e-02]",61
"[ 7.76317194e-02 -4.28316593e-02 -6.16697632e-02  1.18309535e-01
 -1.01938024e-01 -7.34505709e-03 -3.83599452e-03 -1.30721778e-01
  6.26366287e-02  7.59510919e-02  8.40890929e-02  1.19543560e-01
  5.96409217e-02 -1.19650193e-01  2.05037788e-01  2.74428464e-02
  8.51558149e-02  9.47567001e-02 -1.28916129e-01  2.76042316e-02
 -2.42934544e-02  1.15042590e-01  2.92325206e-02  1.37997046e-01
 -9.28428620e-02  2.02243458e-02  6.75436780e-02 -9.22881737e-02
 -4.24175225e-02  9.27687623e-03 -1.90469027e-02 -2.92834371e-01
 -5.30439243e-02 -1.02704875e-01 -4.06859852e-02 -1.01391189e-02
  1.36125624e-01  3.52735631e-02 -7.20657781e-02  1.24455966e-01
 -4.29412760e-02 -6.75689578e-02  1.11126669e-01 -8.99860114e-02
 -7.06838891e-02  1.40596017e-01 -9.40269828e-02 -8.06951746e-02
  1.86406031e-01  2.69594099e-02 -1.69765728e-04  1.05370274e-02
  8.01648349e-02 -6.08124137e-02 -4.70277183e-02 -3.80314216e-02
  4.26533483e-02 -5.37122041e-02 -6.77378774e-02  7.65781328e-02
  8.20632577e-02  2.51974259e-02 -1.17143616e-02 -7.07825646e-02
  7.70953670e-02  1.60551041e-01 -2.28627259e-03 -1.21232256e-01
  1.15924142e-01 -1.22301243e-01 -9.84304864e-03  1.68329120e-01
 -5.90284579e-02 -9.71906930e-02 -6.95961388e-03 -8.84336419e-03
 -3.47353742e-02  1.03615634e-01 -2.22421009e-02 -2.61278991e-02
  1.68321192e-01 -2.21034475e-02  2.90651452e-02 -6.37160391e-02
  2.27583963e-02  4.10743465e-04  1.43533200e-01 -2.66661756e-02
 -7.84332603e-02  1.29672647e-01 -8.81149918e-02  3.94247808e-02
  1.93719403e-03 -1.53511018e-01 -1.76226601e-01 -1.13127073e-02
 -7.60994554e-02 -1.01270735e-01  1.49139553e-01  4.41170633e-02
 -1.27350241e-02  9.97937024e-02  1.85755752e-02 -1.71925314e-02
  2.55941860e-02  8.33677948e-02 -7.58030415e-02 -9.06054378e-02
  4.34954762e-02  6.92882314e-02 -2.84551345e-02 -8.47926438e-02
  4.05574329e-02  2.20410973e-02 -1.08052105e-01  9.44473371e-02
 -5.46062998e-02  1.24547251e-01 -1.70611385e-02 -1.89192355e-01
  3.76078151e-02 -1.62286773e-01 -6.18403852e-02  2.87231039e-02
 -2.29229331e-02  1.95897408e-02  7.19821751e-02  5.44785485e-02]",88
"[ 7.20424876e-02 -2.93044187e-02 -7.36853778e-02  1.25327021e-01
 -9.66291502e-02 -4.37010732e-03 -5.18541504e-03 -1.24801882e-01
  6.02262616e-02  7.16296658e-02  8.14517215e-02  1.38077557e-01
  5.64984605e-02 -1.22314498e-01  2.06002563e-01  2.03755703e-02
  7.77260363e-02  8.98735970e-02 -1.20117836e-01  2.58300900e-02
 -2.19767280e-02  1.11333907e-01  2.65849736e-02  1.37113675e-01
 -8.97972956e-02  1.71638262e-02  5.87903857e-02 -8.91929492e-02
 -3.67874615e-02 -3.55069456e-03 -1.15530854e-02 -2.90384203e-01
 -5.69176152e-02 -1.01614095e-01 -5.12528382e-02 -5.30800922e-03
  1.40167594e-01  3.36244516e-02 -6.71174899e-02  1.21949263e-01
 -4.88663539e-02 -6.36577532e-02  1.19182207e-01 -9.38174650e-02
 -7.54624903e-02  1.38808355e-01 -9.52930227e-02 -8.26761052e-02
  1.83012769e-01  1.29249962e-02 -2.75678467e-03 -5.90020465e-03
  9.00442526e-02 -5.45163937e-02 -4.87118550e-02 -3.20801362e-02
  3.57112586e-02 -5.57122193e-02 -7.56417289e-02  6.98979944e-02
  7.74098039e-02  2.39808708e-02 -1.82442255e-02 -7.73943216e-02
  7.05282688e-02  1.56798914e-01  1.86497588e-02 -1.20328553e-01
  1.10117935e-01 -1.13584235e-01 -1.25255389e-02  1.59649387e-01
 -4.20709886e-02 -9.36687514e-02 -1.27068124e-04 -1.82566438e-02
 -3.64015512e-02  1.11307122e-01 -1.91557780e-02 -3.82638909e-02
  1.70574367e-01 -2.52168830e-02  1.82062220e-02 -6.66178912e-02
  2.19014678e-02 -5.14318421e-03  1.52613670e-01 -3.16338725e-02
 -7.56523386e-02  1.32845134e-01 -8.87635127e-02  3.93351018e-02
  1.03564851e-03 -1.50495708e-01 -1.88792944e-01  2.05598655e-03
 -8.25337768e-02 -9.57200974e-02  1.66439071e-01  3.86262834e-02
 -8.22045561e-03  1.02580450e-01  2.92554498e-02 -1.50687862e-02
  2.49983612e-02  7.73107484e-02 -6.36015609e-02 -8.17357451e-02
  4.54839207e-02  7.07055479e-02 -2.66650673e-02 -8.93258080e-02
  3.00576091e-02  1.44771235e-02 -1.07655890e-01  8.14597085e-02
 -6.23071641e-02  1.29135802e-01 -2.32673064e-02 -1.93630069e-01
  3.89711335e-02 -1.59066066e-01 -6.26984537e-02  3.05136368e-02
 -1.12746451e-02  2.41300203e-02  8.60400274e-02  5.39752357e-02]",88
"[ 0.07988454 -0.03854657 -0.06688379  0.12563159 -0.09896799  0.00250531
 -0.0050219  -0.12575209  0.06366358  0.06900581  0.06148313  0.1293549
  0.05801502 -0.11460494  0.20449254  0.02749589  0.08425903  0.08624226
 -0.11722285  0.02017915 -0.02360805  0.1206359   0.02135479  0.14923295
 -0.0906835   0.02251566  0.05340699 -0.09865923 -0.02148584  0.00601535
 -0.00798339 -0.28890336 -0.05174192 -0.08665269 -0.04905312 -0.00686431
  0.13653511  0.03544807 -0.05378792  0.11791663 -0.06219726 -0.04589979
  0.11660137 -0.09571061 -0.06241281  0.13598375 -0.09328905 -0.06913389
  0.18520603  0.02145354 -0.00599641 -0.01788272  0.1015974  -0.04728343
 -0.04536223 -0.04940992  0.04327996 -0.06073399 -0.07884129  0.06698282
  0.08796845  0.0219934  -0.02879813 -0.08169392  0.06590451  0.15798847
  0.01508246 -0.10886931  0.10236775 -0.12699607 -0.01582329  0.16591588
 -0.03431875 -0.10286961  0.00117949 -0.02076499 -0.04102695  0.10970236
 -0.02367976 -0.05585677  0.1769306  -0.0162728   0.01604747 -0.06724098
  0.01553082 -0.00135754  0.16613348 -0.02788676 -0.06795353  0.13574211
 -0.08340706  0.04849847 -0.00888606 -0.14461505 -0.19270752  0.00861402
 -0.07514322 -0.09102998  0.16731572  0.05088954 -0.0039994   0.08977125
  0.02753983 -0.02136791  0.02579889  0.07344209 -0.05692588 -0.07685788
  0.05039513  0.0690359  -0.01873465 -0.10322578  0.04182658  0.01163674
 -0.10449734  0.07770523 -0.06238067  0.14520772 -0.02486841 -0.18245098
  0.03431619 -0.15673745 -0.05843065  0.03578279 -0.01651264  0.01242875
  0.08629023  0.06016869]",83
"[ 8.48073140e-02 -3.26050147e-02 -7.44559839e-02  1.18612222e-01
 -1.00561298e-01 -4.18401277e-03  1.40976440e-03 -1.23412080e-01
  6.56120330e-02  5.59926219e-02  6.72289059e-02  1.29340917e-01
  5.50633967e-02 -1.32239997e-01  2.16710791e-01  1.64310709e-02
  7.92154297e-02  9.55303088e-02 -1.18093535e-01  3.57500874e-02
 -2.09500249e-02  1.13105588e-01  3.72027718e-02  1.38227582e-01
 -9.39110368e-02  1.64822862e-02  4.66467291e-02 -9.40617844e-02
 -1.75918806e-02 -1.36215799e-02  2.99940846e-04 -2.85882384e-01
 -5.45277260e-02 -8.57655108e-02 -5.27680255e-02 -5.14320889e-03
  1.34754583e-01  4.13591042e-02 -5.35758212e-02  1.22360185e-01
 -6.60545379e-02 -5.06534539e-02  1.10037833e-01 -1.02626398e-01
 -6.14452176e-02  1.35933578e-01 -9.84617993e-02 -8.44369754e-02
  1.78814501e-01  1.87632591e-02 -2.83445418e-03 -1.44911837e-02
  9.51182395e-02 -4.00187261e-02 -5.53719923e-02 -5.12447171e-02
  3.54951806e-02 -5.96922189e-02 -7.09954053e-02  7.10514262e-02
  8.40701088e-02  2.20432617e-02 -2.18571611e-02 -7.88940713e-02
  6.93321526e-02  1.54061139e-01  2.47435248e-03 -1.01343647e-01
  1.03463866e-01 -1.24247082e-01 -9.72313713e-03  1.57562122e-01
 -3.05791851e-02 -1.04016855e-01 -1.51585974e-03 -3.11816875e-02
 -3.25137489e-02  1.09328412e-01 -1.03483368e-02 -4.84891646e-02
  1.69307962e-01 -2.03333423e-02  1.09403776e-02 -6.74738288e-02
  2.26728022e-02 -4.39906446e-03  1.84454992e-01 -3.51601169e-02
 -6.70006573e-02  1.36804760e-01 -8.15564543e-02  3.30549628e-02
 -2.31075363e-04 -1.36253908e-01 -1.93487480e-01  8.44342075e-03
 -7.52325132e-02 -9.15958136e-02  1.68463796e-01  4.40207124e-02
 -4.09607077e-03  9.01392326e-02  3.55566218e-02 -1.85271241e-02
  2.45581996e-02  6.69127628e-02 -5.72652593e-02 -7.23570883e-02
  4.69636135e-02  6.65244833e-02 -2.56797746e-02 -1.01107009e-01
  2.81344205e-02  8.96527059e-03 -1.09410144e-01  8.62519592e-02
 -5.36531471e-02  1.40866518e-01 -2.65574753e-02 -1.97637618e-01
  3.97482701e-02 -1.53895140e-01 -7.44928643e-02  3.49315703e-02
 -1.52731929e-02  8.33418965e-03  8.19179937e-02  6.63504228e-02]",63
"[ 7.48378113e-02 -3.45352143e-02 -7.66612887e-02  1.39925078e-01
 -9.04842839e-02 -3.68007668e-03 -1.19155897e-02 -1.20834403e-01
  6.14592247e-02  5.44446222e-02  6.34990185e-02  1.43640846e-01
  4.13006805e-02 -1.32939979e-01  2.11135253e-01  2.15318035e-02
  7.03235343e-02  9.06601921e-02 -1.23118572e-01  3.41226123e-02
 -1.43570043e-02  1.07972413e-01  2.75077280e-02  1.33688852e-01
 -7.68988878e-02  1.74670685e-02  6.39106855e-02 -8.93356353e-02
 -3.29923257e-02 -5.37247909e-03 -3.79957166e-03 -2.99477637e-01
 -6.23162203e-02 -9.23723876e-02 -5.33284470e-02 -4.45184298e-03
  1.33135989e-01  2.71695629e-02 -6.04847632e-02  1.15179278e-01
 -5.54761626e-02 -6.48861229e-02  1.06094308e-01 -1.04237460e-01
 -8.10106993e-02  1.32542759e-01 -9.38664749e-02 -7.73708001e-02
  1.68229982e-01  1.62694380e-02 -1.25913415e-02 -1.72367115e-02
  9.13524032e-02 -5.38373590e-02 -5.21720685e-02 -4.14864309e-02
  3.30801383e-02 -4.81172279e-02 -7.41412342e-02  6.65188655e-02
  7.28007853e-02  2.53597423e-02 -1.10451439e-02 -7.88004398e-02
  6.23323992e-02  1.72202021e-01  2.25374755e-02 -1.07131995e-01
  1.10652372e-01 -1.20690934e-01 -2.71285651e-04  1.53953418e-01
 -3.36675346e-02 -9.37208086e-02 -1.12610143e-02 -2.73332782e-02
 -5.12886979e-02  1.09694272e-01 -2.15877611e-02 -3.01128346e-02
  1.83874831e-01 -1.86488312e-02  1.14527214e-02 -6.26335070e-02
  1.24415783e-02 -7.06046587e-03  1.77144900e-01 -2.51723658e-02
 -6.08694255e-02  1.26405910e-01 -9.10625383e-02  2.85671037e-02
  3.09097068e-03 -1.32672608e-01 -1.91056862e-01  1.16202375e-02
 -6.43181801e-02 -9.81632099e-02  1.67200506e-01  4.53792252e-02
 -5.11623733e-03  8.31749588e-02  2.16471218e-02 -1.51439533e-02
  2.63877083e-02  7.46810958e-02 -5.65361083e-02 -7.15924874e-02
  5.11204600e-02  8.08476284e-02 -3.41476351e-02 -9.49804559e-02
  3.00011970e-02  9.15444922e-03 -1.08951278e-01  8.58199075e-02
 -7.38810450e-02  1.37506947e-01 -3.48505341e-02 -1.99604526e-01
  2.93411538e-02 -1.50083050e-01 -6.51798919e-02  4.19442095e-02
 -1.14076063e-02  2.08942220e-02  9.81613547e-02  6.03481494e-02]",88
"[ 0.07777137 -0.03778139 -0.06265103  0.13278618 -0.10215321 -0.00281498
 -0.01019759 -0.12641074  0.07318386  0.06837501  0.06993013  0.12490191
  0.05919473 -0.12220695  0.20448056  0.03040994  0.07895891  0.09021684
 -0.12655504  0.02982556 -0.02814206  0.10965215  0.02443966  0.14108728
 -0.08241661  0.02750559  0.0777615  -0.09088358 -0.03536202  0.00702635
 -0.00898034 -0.29823688 -0.04320383 -0.10456709 -0.05290644 -0.01044158
  0.14105919  0.03815348 -0.07501858  0.12288429 -0.03892829 -0.07012223
  0.1092211  -0.08880047 -0.07957794  0.15127814 -0.09836309 -0.07454764
  0.18804239  0.03039595 -0.00596057  0.00038672  0.08503339 -0.05746451
 -0.04459178 -0.04189065  0.03257931 -0.06210243 -0.06241454  0.07336812
  0.08006953  0.02816187 -0.00995781 -0.06513771  0.06504443  0.16856098
  0.00775431 -0.1019362   0.1168685  -0.12103426  0.00162717  0.16934332
 -0.04798307 -0.09015526 -0.00576537 -0.01977466 -0.0361724   0.09427648
 -0.01602118 -0.02643241  0.17346258 -0.00774352  0.02304336 -0.06649535
  0.01320698  0.00939093  0.1542626  -0.01885852 -0.06502098  0.129222
 -0.09261963  0.03031034 -0.00415917 -0.14952487 -0.17722327 -0.00945024
 -0.07296437 -0.09362633  0.15383993  0.04729089 -0.01135925  0.09283917
  0.0278639  -0.01048065  0.02092206  0.07994714 -0.07109994 -0.08492626
  0.03780667  0.07473581 -0.03838929 -0.09501594  0.03812675  0.01835818
 -0.10632874  0.09075598 -0.07020301  0.13015577 -0.03289275 -0.18953492
  0.0306848  -0.15428731 -0.06179795  0.03165827 -0.01116351  0.01773903
  0.07779344  0.05223686]",62
